id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2020-686459,2020-08-17,000001,Vente,496650,6,,ALL MERMOZ,0114,69780,69298,Toussieu,69,,,69298000AN0238,,,,,,,,,,,,,0,1,Maison,130,5,S,sols,,,800,4.981661,45.651864
2020-686460,2020-07-31,000001,Vente,175000,5,,RUE ARAGO,0230,69100,69266,Villeurbanne,69,,,69266000CM0062,,,4,,,,,,,,,,1,2,Appartement,72,3,,,,,,4.88436,45.757256
2020-686460,2020-07-31,000001,Vente,175000,5,,RUE ARAGO,0230,69100,69266,Villeurbanne,69,,,69266000CM0062,,,22,,,,,,,,,,1,2,Appartement,46,2,,,,,,4.88436,45.757256
2020-686461,2020-08-24,000001,Vente,139200,4,,RUE VICTOR HUGO,1650,69200,69259,Vénissieux,69,,,69259000BK0221,,,1,,18,67.41,,,,,,,2,2,Appartement,68,4,,,,,,4.884955,45.705149
2020-686462,2020-08-31,000001,Vente,240000,70,,RUE MATHIEU DUSSURGEY,0590,69190,69199,Saint-Fons,69,,,69199000AD0179,,,129,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.864284,45.712147
2020-686462,2020-08-31,000001,Vente,240000,74,,RUE MATHIEU DUSSURGEY,0590,69190,69199,Saint-Fons,69,,,69199000AD0179,,,331,,,,,,,,,,1,2,Appartement,93,5,,,,,,4.864284,45.712147
2020-686463,2020-08-05,000001,Vente,159400,54,,RUE DE LA REPUBLIQUE,1120,69150,69275,Décines-Charpieu,69,,,69275000AS0519,,,63,84.71,79,,,,,,,,2,2,Appartement,83,4,,,,,,4.96034,45.767075
2020-686463,2020-08-05,000001,Vente,159400,54,,RUE DE LA REPUBLIQUE,1120,69150,69275,Décines-Charpieu,69,,,69275000AS0519,,,96,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.96034,45.767075
2020-686464,2020-08-11,000001,Vente en l'état futur d'achèvement,209500,,,RUE BONNETERRE,0540,69100,69266,Villeurbanne,69,,,69266000BP0145,,,20,,,,,,,,,,1,,,,,,,,,,4.885489,45.761079
2020-686464,2020-08-11,000001,Vente en l'état futur d'achèvement,209500,,,RUE BONNETERRE,0540,69100,69266,Villeurbanne,69,,,69266000BP0145,,,13,,,,,,,,,,1,,,,,,,,,,4.885489,45.761079
2020-686465,2020-08-25,000001,Vente,350000,7,,IMP DES TERRASSES DE L'OUEST,0299,69360,69297,Ternay,69,,,69297000AS0100,,,,,,,,,,,,,0,1,Maison,91,4,S,sols,,,1000,4.79782,45.60036
2020-686466,2020-08-26,000001,Vente,65000,5,,RUE YOURI GAGARINE,1830,69500,69029,Bron,69,,,690290000B1043,,,326,,451,47.31,,,,,,,2,2,Appartement,48,2,,,,,,4.924684,45.743023
2020-686466,2020-08-26,000001,Vente,65000,5,,RUE YOURI GAGARINE,1830,69500,69029,Bron,69,,,690290000B1043,,,1086,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.924684,45.743023
2020-686467,2020-08-20,000001,Vente en l'état futur d'achèvement,15000,290,,AV JEAN JAURES,0610,69150,69275,Décines-Charpieu,69,,,69275000AT0855,,,138,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.965744,45.770796
2020-686467,2020-08-20,000001,Vente en l'état futur d'achèvement,15000,290,,AV JEAN JAURES,0610,69150,69275,Décines-Charpieu,69,,,69275000AT0855,,,264,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.965744,45.770796
2020-686468,2020-08-27,000001,Vente,249800,2,,CHE DES ENGRIVES,0329,69720,69288,Saint-Laurent-de-Mure,69,,,69288000AA0131,,,45,30,,,,,,,,,1,3,Dépendance,,0,,,,,,5.035833,45.691386
2020-686468,2020-08-27,000001,Vente,249800,2,,CHE DES ENGRIVES,0329,69720,69288,Saint-Laurent-de-Mure,69,,,69288000AA0131,,,7,60,,,,,,,,,1,2,Appartement,60,3,,,,,,5.035833,45.691386
2020-686469,2020-08-28,000001,Vente,415000,20,,AV DES TILLEULS,0580,69780,69283,Mions,69,,,69283000AS0021,,,,,,,,,,,,,0,1,Maison,120,4,S,sols,,,1058,4.951932,45.668925
2020-686470,2020-08-10,000001,Vente,182050,13,,RUE LOUIS BRAILLE,2490,69100,69266,Villeurbanne,69,,,69266000CN0037,,,33,47.45,,,,,,,,,1,2,Appartement,47,2,,,,,,4.882809,45.760217
2020-686470,2020-08-10,000001,Vente,182050,13,,RUE LOUIS BRAILLE,2490,69100,69266,Villeurbanne,69,,,69266000CN0037,,,76,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.882809,45.760217
2020-686471,2020-08-27,000001,Vente,294800,192,,AV FRANKLIN ROOSEVELT,0700,69500,69029,Bron,69,,,690290000C1174,,,15,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.912708,45.731878
2020-686471,2020-08-27,000001,Vente,294800,192,,AV FRANKLIN ROOSEVELT,0700,69500,69029,Bron,69,,,690290000C1174,,,46,,74,78.27,,,,,,,2,2,Appartement,78,3,,,,,,4.912708,45.731878
2020-686472,2020-08-28,000001,Vente,123000,160,,AV FRANCIS DE PRESSENSE,0577,69200,69259,Vénissieux,69,,,69259000AD0053,,,17,,49,54.15,,,,,,,2,2,Appartement,53,2,,,,,,4.867529,45.720115
2020-686472,2020-08-28,000001,Vente,123000,162,B,AV FRANCIS DE PRESSENSE,0577,69200,69259,Vénissieux,69,,,69259000AD0053,,,89,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.867529,45.720115
2020-686473,2020-08-27,000001,Vente,308450,2,,MTE DE CHAMBERY,0260,69800,69290,Saint-Priest,69,,,69290000CW0144,,,13,89.48,22,,,,,,,,2,2,Appartement,73,5,,,,,,4.944155,45.698305
2020-686473,2020-08-27,000001,Vente,308450,2,,MTE DE CHAMBERY,0260,69800,69290,Saint-Priest,69,,,69290000CW0144,,,132,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.944155,45.698305
2020-686474,2020-08-14,000001,Vente,180900,3,,RUE CHARLES PEGUY,0117,69780,69283,Mions,69,,,69283000AE0458,,,42,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.941179,45.681123
2020-686474,2020-08-14,000001,Vente,180900,3,,RUE CHARLES PEGUY,0117,69780,69283,Mions,69,,,69283000AE0458,,,29,56.18,,,,,,,,,1,2,Appartement,56,3,,,,,,4.941179,45.681123
2020-686475,2020-08-27,000001,Vente,475000,,,ALL MARC CHALLANCIN,0458,69720,69288,Saint-Laurent-de-Mure,69,,,69288000BE0143,,,,,,,,,,,,,0,,,,,S,sols,,,375,5.048255,45.681073
2020-686475,2020-08-27,000001,Vente,475000,3,,ALL MARC CHALLANCIN,0458,69720,69288,Saint-Laurent-de-Mure,69,,,69288000BE0144,,,,,,,,,,,,,0,1,Maison,107,4,S,sols,,,607,5.048158,45.68088
2020-686475,2020-08-27,000001,Vente,475000,3,,ALL MARC CHALLANCIN,0458,69720,69288,Saint-Laurent-de-Mure,69,,,69288000BE0144,,,,,,,,,,,,,0,1,Maison,107,4,AG,terrains d'agrément,,,593,5.048158,45.68088
2020-686475,2020-08-27,000001,Vente,475000,,,RTE D HEYRIEUX,0389,69720,69288,Saint-Laurent-de-Mure,69,,,69288000BE0146,,,,,,,,,,,,,0,,,,,S,sols,,,72,5.048645,45.680775
2020-686476,2020-08-17,000001,Vente,495000,12,,RUE FREDERIC PASSY,1750,69100,69266,Villeurbanne,69,,,69266000CO0115,,,105,,106,,71,,72,,,,4,2,Appartement,126,3,,,,,,4.876936,45.760124
2020-686476,2020-08-17,000001,Vente,495000,8,B,RUE FREDERIC PASSY,1750,69100,69266,Villeurbanne,69,,,69266000CO0115,,,29,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.876936,45.760124
2020-686477,2020-08-28,000001,Vente,350000,2,,RUE DU COULOUD,0287,69720,69288,Saint-Laurent-de-Mure,69,,,69288000BH0122,,,,,,,,,,,,,0,1,Maison,104,5,S,sols,,,970,5.0495,45.686704
2020-686477,2020-08-28,000001,Vente,350000,2,,RUE DU COULOUD,0287,69720,69288,Saint-Laurent-de-Mure,69,,,69288000BH0123,,,,,,,,,,,,,0,,,,,S,sols,,,15,5.049514,45.686615
2020-686478,2020-08-18,000001,Vente,147200,104,,CHE DU GABUGY,0430,69120,69256,Vaulx-en-Velin,69,,,69256000BC0409,,,81,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.916145,45.771798
2020-686478,2020-08-18,000001,Vente,147200,104,,CHE DU GABUGY,0430,69120,69256,Vaulx-en-Velin,69,,,69256000BC0409,,,64,56.15,,,,,,,,,1,2,Appartement,56,3,,,,,,4.916145,45.771798
2020-686479,2020-08-06,000001,Vente,310100,1,,RUE ALFRED DE VIGNY,0025,69800,69290,Saint-Priest,69,,,69290000DE0151,,,28,97.7,,,,,,,,,1,2,Appartement,97,4,,,,,,4.936626,45.699452
2020-686479,2020-08-06,000001,Vente,310100,1,,RUE ALFRED DE VIGNY,0025,69800,69290,Saint-Priest,69,,,69290000DE0151,,,43,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.936626,45.699452
2020-686480,2020-08-31,000001,Vente,390000,8,,RUE PAUL ELUARD,1008,69330,69282,Meyzieu,69,,,69282000BE0094,,,204,,,,,,,,,,1,1,Maison,90,5,S,sols,,,631,5.013824,45.785049
2020-686481,2020-08-26,000002,Vente,220000,,,BARBANA,B005,69780,69289,Saint-Pierre-de-Chandieu,69,,,69289000AM1145,,,,,,,,,,,,,0,,,,,P,prés,,,688,5.024826,45.642005
2020-686482,2020-08-28,000001,Vente,183000,13,,RUE ARISTIDE BRIAND,0090,69800,69290,Saint-Priest,69,,,69290000DI0171,,,513,,531,71.55,,,,,,,2,2,Appartement,74,4,,,,,,4.933741,45.689697
2020-686482,2020-08-28,000001,Vente,183000,13,,RUE ARISTIDE BRIAND,0090,69800,69290,Saint-Priest,69,,,69290000DI0171,,,1147,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.933741,45.689697
2020-686483,2020-08-27,000001,Vente,215000,1,,RUE DE LA PISCINE,0626,69360,69291,Saint-Symphorien-d'Ozon,69,,,69291000AT0030,,,294,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.867331,45.632309
2020-686483,2020-08-27,000001,Vente,215000,1,,RUE DE LA PISCINE,0626,69360,69291,Saint-Symphorien-d'Ozon,69,,,69291000AT0030,,,109,70.28,97,,,,,,,,2,2,Appartement,68,3,,,,,,4.867331,45.632309
2020-686484,2020-08-07,000001,Vente,221500,370,,AV CHARLES DE GAULLE,0232,69200,69259,Vénissieux,69,,,69259000AM0142,,,10,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.890847,45.717446
2020-686484,2020-08-07,000001,Vente,221500,370,,AV CHARLES DE GAULLE,0232,69200,69259,Vénissieux,69,,,69259000AM0142,,,19,,,,,,,,,,1,2,Appartement,69,3,,,,,,4.890847,45.717446
2020-686485,2020-08-28,000001,Vente,205000,37,,RUE JEAN CLAUDE VIVANT,2140,69100,69266,Villeurbanne,69,,,69266000BL0182,,,12,,27,45.64,,,,,,,2,2,Appartement,51,2,,,,,,4.868326,45.768711
2020-686486,2020-08-31,000001,Vente,132220,45,,AV JEAN JAURES,0610,69150,69275,Décines-Charpieu,69,,,69275000AZ0184,,,11,,43,41.42,,,,,,,2,2,Appartement,49,3,,,,,,4.940544,45.768685
2020-686487,2020-08-07,000001,Vente,476000,11,,ALL JEAN MERMOZ,0359,69330,69279,Jonage,69,,,69279000AR0066,,,,,,,,,,,,,0,1,Maison,108,4,S,sols,,,812,5.047618,45.790833
2020-686488,2020-08-27,000001,Vente,801000,26,B,RUE DU GRAND LARGE,0500,69330,69282,Meyzieu,69,,,69282000DV0320,,,,,,,,,,,,,0,1,Maison,170,6,S,sols,,,1062,4.990302,45.780048
2020-686489,2020-08-13,000001,Vente,17000,6,B,RUE DE BRUXELLES,0650,69100,69266,Villeurbanne,69,,,69266000BH0118,,,167,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.867584,45.777119
2020-686490,2020-08-07,000001,Vente,265000,37,,RUE HENRI MARECHAL,0730,69800,69290,Saint-Priest,69,,,69290000DI0292,,,53,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.939297,45.692942
2020-686490,2020-08-07,000001,Vente,265000,35,B,RUE HENRI MARECHAL,0730,69800,69290,Saint-Priest,69,,,69290000DI0292,,,33,,,,,,,,,,1,2,Appartement,88,3,,,,,,4.939297,45.692942
2020-686491,2020-08-05,000001,Vente,214000,33,,AV AMEDEE RONIN,0040,69780,69289,Saint-Pierre-de-Chandieu,69,,,69289000AO0158,,,75,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.011797,45.647149
2020-686491,2020-08-05,000001,Vente,214000,33,,AV AMEDEE RONIN,0040,69780,69289,Saint-Pierre-de-Chandieu,69,,,69289000AO0158,,,6,43.62,84,,,,,,,,2,2,Appartement,43,2,,,,,,5.011797,45.647149
2020-686492,2020-08-07,000001,Vente en l'état futur d'achèvement,2427240,,,,,,69291,Saint-Symphorien-d'Ozon,69,,,69291000AV0362,,1,,,,,,,,,,,0,,,,,,,,,,4.856677,45.633207
2020-686493,2020-08-26,000001,Vente,330200,8,,RUE ALBERT SAMAIN,0025,69330,69282,Meyzieu,69,,,69282000BT0137,,,,,,,,,,,,,0,1,Maison,86,5,S,sols,,,618,5.017901,45.777668
2020-686493,2020-08-26,000001,Vente,330200,,,LES GADELLES,B028,69330,69282,Meyzieu,69,,,69282000BT0140,,,,,,,,,,,,,0,,,,,S,sols,,,3870,5.017117,45.778013
2020-686493,2020-08-26,000001,Vente,330200,,,LES GADELLES,B028,69330,69282,Meyzieu,69,,,69282000BT0141,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,95,5.018286,45.778086
2020-686493,2020-08-26,000001,Vente,330200,,,LES GADELLES,B028,69330,69282,Meyzieu,69,,,69282000BT0145,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,269,5.017184,45.777941
2020-686494,2020-08-27,000001,Vente,115000,46,,RUE D ARSONVAL,0095,69800,69290,Saint-Priest,69,,,69290000DE0665,,,289,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.930226,45.70172
2020-686494,2020-08-27,000001,Vente,115000,46,,RUE D ARSONVAL,0095,69800,69290,Saint-Priest,69,,,69290000DE0665,,,10,67.05,7,,,,,,,,2,2,Appartement,66,3,,,,,,4.930226,45.70172
2020-686495,2020-08-24,000001,Vente,235000,,,SOUS VIVIER,B039,69330,69279,Jonage,69,,,69279000AP0146,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,500,5.055303,45.796511
2020-686496,2020-08-28,000001,Vente,115000,71,,BD DU DOC COBLOD,0431,69200,69259,Vénissieux,69,,,69259000BN0119,,,10,,19,55.79,,,,,,,2,2,Appartement,57,4,,,,,,4.894892,45.698591
2020-686497,2020-09-04,000001,Vente,157770,13,,RUE ARISTIDE BRIAND,0090,69800,69290,Saint-Priest,69,,,69290000DI0171,,,1297,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.933741,45.689697
2020-686497,2020-09-04,000001,Vente,157770,13,,RUE ARISTIDE BRIAND,0090,69800,69290,Saint-Priest,69,,,69290000DI0171,,,918,70.23,,,,,,,,,1,2,Appartement,72,4,,,,,,4.933741,45.689697
2020-686498,2020-08-31,000001,Vente,155400,50,,RUE ANATOLE FRANCE,0070,69120,69256,Vaulx-en-Velin,69,,,69256000BD0312,,,104,66.73,,,,,,,,,1,2,Appartement,66,3,,,,,,4.921762,45.781253
2020-686498,2020-08-31,000001,Vente,155400,44,,RUE ANATOLE FRANCE,0070,69120,69256,Vaulx-en-Velin,69,,,69256000BD0312,,,1,66.73,,,,,,,,,1,3,Dépendance,,0,,,,,,4.921762,45.781253
2020-686499,2020-08-05,000001,Vente,360000,15,,RUE DE TOULOUSE,1185,69330,69282,Meyzieu,69,,,69282000DH0137,,,,,,,,,,,,,0,1,Maison,89,5,S,sols,,,552,5.005042,45.762912
2020-686500,2020-08-27,000001,Vente,259820,81,,CRS DE LA REPUBLIQUE,3505,69100,69266,Villeurbanne,69,,,69266000BN0167,,,347,87.85,489,,,,,,,,2,2,Appartement,87,5,,,,,,4.875232,45.764665
2020-686500,2020-08-27,000001,Vente,259820,69,,CRS DE LA REPUBLIQUE,3505,69100,69266,Villeurbanne,69,,,69266000BN0167,,,543,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.875232,45.764665
2020-686501,2020-08-25,000001,Vente,275000,,,SOUS VIVIER,B039,69330,69279,Jonage,69,,,69279000AP0167,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,650,5.056015,45.797361
2020-686502,2020-08-28,000001,Vente,207000,21,,RUE LEON BLUM,2350,69100,69266,Villeurbanne,69,,,69266000BR0146,,,12,,7,56.35,,,,,,,2,2,Appartement,55,2,,,,,,4.893005,45.759799
2020-686503,2020-08-11,000001,Vente,194000,7,,RUE PAUL VERLAINE,3100,69100,69266,Villeurbanne,69,,,69266000BO0067,,,57,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.880607,45.768691
2020-686503,2020-08-11,000001,Vente,194000,7,,RUE PAUL VERLAINE,3100,69100,69266,Villeurbanne,69,,,69266000BO0067,,,104,48.24,,,,,,,,,1,2,Appartement,49,2,,,,,,4.880607,45.768691
2020-686504,2020-09-01,000001,Vente,108000,9001,,GPE MENIVAL LES GRAVIERES,A700,69800,69290,Saint-Priest,69,,,69290000CL0147,,,1011,,1040,,,,,,,,2,2,Appartement,73,4,,,,,,4.956581,45.696828
2020-686505,2020-09-01,000001,Vente,114000,28,,RUE CHATEAU GAILLARD,0900,69100,69266,Villeurbanne,69,,,69266000BB0350,,,99,22.16,,,,,,,,,1,2,Appartement,22,1,,,,,,4.883296,45.778404
2020-686505,2020-09-01,000001,Vente,114000,61,,RUE DE LA FILATURE,1590,69100,69266,Villeurbanne,69,,,69266000BB0350,,,116,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.883296,45.778404
2020-686506,2020-08-17,000001,Vente,415000,230,,RTE DE FEYZIN,0140,69360,69296,Solaize,69,,,69296000ZA0071,,,,,,,,,,,,,0,1,Maison,110,3,S,sols,,,993,4.847566,45.650808
2020-686506,2020-08-17,000001,Vente,415000,,,LES COMBES,B011,69360,69296,Solaize,69,,,69296000ZA0072,,,,,,,,,,,,,0,,,,,T,terres,,,2333,4.84813,45.650659
2020-686506,2020-08-17,000001,Vente,415000,,,LES COMBES,B011,69360,69296,Solaize,69,,,69296000ZA0073,,,,,,,,,,,,,0,,,,,T,terres,,,992,4.84827,45.650898
2020-686507,2020-08-28,000001,Vente,318884,15,,ALL DES CHARMILLES,0040,69780,69298,Toussieu,69,,,69298000AL0020,,,,,,,,,,,,,0,1,Maison,95,4,S,sols,,,172,4.987115,45.652593
2020-686508,2020-08-14,000001,Vente,262500,12,,PL DE LA REPUBLIQUE,0485,69780,69283,Mions,69,,,69283000AS0316,,,,,,,,,,,,,0,1,Maison,99,3,AB,terrains a bâtir,,,500,4.957385,45.663356
2020-686508,2020-08-14,000001,Vente,262500,,,LE BOURG,B005,69780,69283,Mions,69,,,69283000AS0319,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,17,4.957299,45.663457
2020-686508,2020-08-14,000001,Vente,262500,,,LE BOURG,B005,69780,69283,Mions,69,,,69283000AS0320,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,17,4.957313,45.663426
2020-686509,2020-08-20,000001,Vente,310000,139,,ALL DES LYS,0366,69780,69283,Mions,69,,,69283000AT0487,,,139,87.2,,,,,,,,,1,1,Maison,89,5,,,,,,4.948555,45.666325
2020-686510,2020-08-17,000001,Vente,228950,25,,RTE DE MARENNES,0063,69360,69295,Simandres,69,,,69295000AB0064,,,,,,,,,,,,,0,1,Maison,63,3,S,sols,,,345,4.853646,45.606185
2020-686511,2020-08-20,000001,Vente,323500,112,,RUE DEDIEU,1190,69100,69266,Villeurbanne,69,,,69266000BM0208,,,19,63.22,,,,,,,,,1,2,Appartement,63,3,,,,,,4.873028,45.7695
2020-686511,2020-08-20,000001,Vente,323500,1,,RUE MANSARD,2625,69100,69266,Villeurbanne,69,,,69266000BM0208,,,123,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.873028,45.7695
2020-686512,2020-08-20,000001,Vente,379010,52,,RUE DE L AGRICULTURE,0131,69960,69273,Corbas,69,,,69273000BR0364,,,,,,,,,,,,,0,1,Maison,115,4,S,sols,,,486,4.906834,45.669718
2020-686512,2020-08-20,000001,Vente,379010,52,,RUE DE L AGRICULTURE,0131,69960,69273,Corbas,69,,,69273000BR0375,,,,,,,,,,,,,0,,,,,S,sols,,,77,4.906952,45.669845
2020-686513,2020-09-03,000001,Vente,563936,55,,AV DU CARREAU,0220,69330,69282,Meyzieu,69,,,69282000DT0302,,,,,,,,,,,,,0,1,Maison,149,5,S,sols,,,402,4.989326,45.774931
2020-686514,2020-08-31,000001,Vente,224000,7,,RUE GUILLOTTE,1910,69100,69266,Villeurbanne,69,,,69266000CI0153,,,34,,72,63.7,,,,,,,2,2,Appartement,63,3,,,,,,4.892645,45.757543
2020-686515,2020-08-06,000001,Vente,217740,51,,RUE FREDERIC FAYS,1730,69100,69266,Villeurbanne,69,,,69266000BW0106,,,197,62.84,198,,,,,,,,2,2,Appartement,62,4,,,,,,4.905879,45.761364
2020-686515,2020-08-06,000001,Vente,217740,51,,RUE FREDERIC FAYS,1730,69100,69266,Villeurbanne,69,,,69266000BW0106,,,259,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.905879,45.761364
2020-686516,2020-08-27,000001,Vente,229000,91,,AV FRANCIS DE PRESSENSE,0577,69200,69259,Vénissieux,69,,,69259000AE0035,,,189,80.25,,,,,,,,,1,2,Appartement,80,4,,,,,,4.864986,45.725129
2020-686516,2020-08-27,000001,Vente,229000,91,,AV FRANCIS DE PRESSENSE,0577,69200,69259,Vénissieux,69,,,69259000AE0035,,,521,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.864986,45.725129
2020-686517,2020-08-27,000001,Vente,335450,4,,RUE ROSA BONHEUR,0858,69720,69287,Saint-Bonnet-de-Mure,69,,,69287000BC0159,,,,,,,,,,,,,0,1,Maison,98,6,S,sols,,,421,5.018702,45.689287
2020-686518,2020-08-26,000001,Vente,255300,42,B,RUE HENRI MARECHAL,0730,69800,69290,Saint-Priest,69,,,69290000CV0192,,,53,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.940869,45.693226
2020-686518,2020-08-26,000001,Vente,255300,42,B,RUE HENRI MARECHAL,0730,69800,69290,Saint-Priest,69,,,69290000CV0192,,,122,81.46,,,,,,,,,1,2,Appartement,81,4,,,,,,4.940869,45.693226
2020-686519,2020-08-27,000001,Vente,294200,42,,RUE JEAN JAURES,0500,69740,69277,Genas,69,,,69277000AI0130,,,1,68.16,,,,,,,,,1,2,Appartement,68,3,,,,,,5.015673,45.739088
2020-686519,2020-08-27,000001,Vente,294200,38,,RUE JEAN JAURES,0500,69740,69277,Genas,69,,,69277000AI0130,,,69,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.015673,45.739088
2020-686520,2020-08-25,000001,Vente,150250,5,B,RUE GAMBETTA,0610,69800,69290,Saint-Priest,69,,,69290000DE0093,,,44,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.931261,45.698621
2020-686520,2020-08-25,000001,Vente,150250,5,B,RUE GAMBETTA,0610,69800,69290,Saint-Priest,69,,,69290000DE0093,,,37,71.68,,,,,,,,,1,2,Appartement,75,4,,,,,,4.931261,45.698621
2020-686521,2020-08-27,000001,Vente,209180,55,,AV DU HUIT MAI 1945,0890,69500,69029,Bron,69,,,690290000C1787,,,521,,572,71.2,,,,,,,2,2,Appartement,71,3,,,,,,4.917355,45.72732
2020-686522,2020-08-28,000001,Vente,224000,21,,AV DU HUIT MAI 1945,0890,69500,69029,Bron,69,,,690290000C1787,,,137,100.52,88,,,,,,,,2,2,Appartement,102,4,,,,,,4.917355,45.72732
2020-686522,2020-08-28,000001,Vente,224000,47,B,AV DU HUIT MAI 1945,0890,69500,69029,Bron,69,,,690290000C1787,,,387,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.917355,45.72732
2020-686523,2020-08-25,000001,Vente,160000,241,,RUE DU QUATRE AOUT,3450,69100,69266,Villeurbanne,69,,,69266000AT0268,,,17,68.27,7,,,,,,,,2,4,Local industriel. commercial ou assimilé,70,0,,,,,,4.898415,45.766339
2020-686523,2020-08-25,000001,Vente,160000,239,,RUE DU QUATRE AOUT,3450,69100,69266,Villeurbanne,69,,,69266000AT0268,,,118,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.898415,45.766339
2020-686524,2020-08-26,000001,Vente,173000,62,,CHE DE REVAISON,1280,69800,69290,Saint-Priest,69,,,69290000EH0231,,,6,40,,,,,,,,,1,2,Appartement,40,2,,,,,,4.918203,45.705361
2020-686524,2020-08-26,000001,Vente,173000,62,,CHE DE REVAISON,1280,69800,69290,Saint-Priest,69,,,69290000EH0231,,,23,,,,,,,,,,1,3,Dépendance,,0,,,,,,4.918203,45.705361
2020-686525,2020-08-31,000001,Vente,187200,6,,RUE GERARD MAIRE,1860,69100,69266,Villeurbanne,69,,,69266000AV0046,,,19,53.1,,,,,,,,,1,2,Appartement,54,3,,,,,,4.888123,45.770248
2020-686525,2020-08-31,000001,Vente,187200,6,,RUE GERARD MAIRE,1860,69100,69266,Villeurbanne,69,,,69266000AV0046,,,19,53.1,,,,,,,,,1,3,Dépendance,,0,,,,,,4.888123,45.770248
2020-686526,2020-08-31,000001,Vente,530000,19,,RUE PIERRE ALLARD,1360,69500,69029,Bron,69,,,690290000F0070,,,,,,,,,,,,,0,1,Maison,135,3,S,sols,,,770,4.910198,45.741247
2020-686527,2020-09-01,000001,Vente,332146,30,,ALL HECTOR BERLIOZ,0078,69780,69289,Saint-Pierre-de-Chandieu,69,,,69289000BC0266,,,,,,,,,,,,,0,1,Maison,116,6,S,sols,,,814,4.995938,45.639529
2020-686527,2020-09-01,000001,Vente,332146,,,CROS CASSIER,B033,69780,69289,Saint-Pierre-de-Chandieu,69,,,69289000BC0333,,,,,,,,,,,,,0,,,,,S,sols,,,554,4.998068,45.636933
2020-686527,2020-09-01,000001,Vente,332146,,,CROS CASSIER,B033,69780,69289,Saint-Pierre-de-Chandieu,69,,,69289000BC0334,,,,,,,,,,,,,0,,,,,S,sols,,,31155,4.997979,45.640759
2020-686527,2020-09-01,000001,Vente,332146,,,CROS CASSIER,B033,69780,69289,Saint-Pierre-de-Chandieu,69,,,69289000BC0335,,,,,,,,,,,,,0,,,,,S,sols,,,413,4.998902,45.644359
2020-686528,2020-08-25,000001,Vente,174950,1,,RUE DU TONKIN,3850,69100,69266,Villeurbanne,69,,,69266000BI0068,,,185,36.14,57,,,,,,,,2,2,Appartement,37,1,,,,,,4.865626,45.778349
2020-686529,2020-09-01,000001,Vente,583180,16,,RUE BEL AZUR,0060,69740,69277,Genas,69,,,69277000AS0027,,,,,,,,,,,,,0,1,Maison,128,6,S,sols,,,814,5.01479,45.726816
